ax,ay,az,gx,gy,gz,toe,heel
-0.2694,0.2245,0.8184,0.98,13.65,-2.94,4,53
-0.0752,0.2347,0.6974,-12.32,42.35,0.84,8,32
0.2357,0.1498,0.5607,-38.22,110.25,-13.3,7,12
-3.4428,-1.5211,0.2401,-198.31,-153.3,51.17,8,39
-1.2673,-0.3601,0.7666,17.85,-33.46,5.25,11,19
-0.5212,0.0508,0.8662,14.14,-29.82,8.26,0,44
-0.347,0.1547,0.8145,1.47,-15.05,4.69,8,51
-0.3445,0.0966,0.8057,0.63,-2.03,3.99,8,56
-0.1113,0.161,0.7076,-2.52,27.44,-6.58,14,38
-2.1467,0.4865,1.6826,-83.23,52.78,-31.43,6,9
-0.1972,0.2484,1.0721,-40.25,63.28,-7.28,12,7
-0.6368,0.0747,0.9306,2.38,101.78,10.01,9,20
-0.8472,0.0346,0.6095,-43.4,80.5,37.45,8,9
-0.8106,-0.0478,0.4172,-70.35,31.22,62.37,4,11
-0.7686,0.1562,0.3714,-93.1,-28.77,73.36,6,9
-0.7935,-0.2621,0.466,-63.77,-91.63,88.34,0,11
-0.7945,0.3777,0.7735,-4.48,-125.37,59.64,5,10
0.0908,0.5285,1.5518,-52.22,19.04,-30.94,9,6
-0.5573,0.4626,0.9843,67.34,103.46,-65.73,4,14
-0.9482,0.0024,0.6769,60.06,74.27,-88.9,5,14
-0.9789,-0.2298,0.3972,125.86,-15.26,-80.36,7,7
-0.5212,0.3631,0.304,96.11,-92.89,-80.15,5,7
-0.1205,-4.1646,0.3723,150.22,-77.98,-18.2,8,3
-0.8896,0.142,0.3572,-74.34,-38.43,43.61,8,6
-0.0771,-0.3953,0.1806,-32.27,-65.94,-3.92,1,4
-1.2995,2.7567,1.1122,486.85,-179.48,42.49,5,6
0.0161,-0.5924,1.4362,104.86,8.96,-35,9,9
-0.507,0.3143,1.0838,61.81,98.91,-53.83,7,10
-0.8965,0.0176,0.5924,30.17,81.41,-60.48,7,10
-0.8921,-0.0639,0.2801,72.1,0.7,-25.62,3,10
-0.5832,0.2669,0.2908,27.02,-81.97,11.69,9,14
0.124,0.0844,0.103,39.34,-5.46,26.95,7,7
-2.3058,-0.3362,2.5313,-664.16,-145.81,-7.91,0,14
0.7574,2.9641,1.5514,63.63,-61.18,-3.92,10,5
-0.4695,-0.1039,1.2337,137.62,94.43,-3.64,8,6
-0.9819,-0.2801,0.6432,-18.83,71.75,-0.42,2,6
-0.814,0.001,0.1752,84.49,42.91,67.34,8,7
-0.7315,0.4709,0.2767,-60.55,-27.02,77,4,8
-0.2342,-0.1357,0.2264,-26.6,-29.12,65.45,3,9
-2.2814,1.7324,0.5109,65.24,-50.96,-16.38,7,10
-2.3922,-1.7256,2.1033,-88.2,-154.77,8.4,5,9
0.1176,0.691,1.647,-116.48,13.3,-30.03,4,3
-0.856,0.8335,0.9199,10.43,103.11,-47.81,8,8
-1.2873,-0.1327,0.4992,95.97,73.22,1.19,4,5
-1.0004,1.0424,0.2752,-7.07,32.48,22.82,12,8
-0.4817,-0.1981,0.2591,-8.54,28.98,52.99,7,8
-0.488,0.1142,0.3065,7.35,38.85,51.31,3,9
-1.8832,1.5177,1.4357,-152.25,-82.18,-5.46,5,12
-0.5422,0.8096,1.2888,-14.28,-88.06,-17.99,4,3
-0.5949,-0.9228,1.1936,65.66,-80.92,-25.62,7,12
-0.2362,0.4309,1.364,34.93,53.27,-22.61,11,12
-0.9496,-0.1044,1.0116,54.25,101.92,-14.21,3,4
-0.7993,-0.0595,0.4275,117.53,60.34,-2.03,5,5
-1.0072,0.6886,0.3597,-26.88,2.45,-12.81,6,7
-0.3065,-0.1659,0.2528,3.99,-23.31,20.09,6,4
-0.3406,0.0249,0.3148,4.13,-16.31,23.73,2,5
-1.7846,0.9008,0.405,28.21,-12.6,11.55,10,5
-1.5928,0.4397,1.7363,-205.31,-100.38,15.12,3,11
-0.0351,1.0887,1.4411,-44.31,12.25,-18.62,6,13
-0.7052,0.0517,1.0614,53.55,77.84,-12.95,6,0
-0.8223,-0.0449,0.5993,85.05,57.75,-5.18,10,8
-0.6061,0.3543,0.3738,25.06,44.94,-3.15,7,5
-0.7676,0.1044,0.3704,-39.76,13.86,6.44,9,4
-0.7676,0.0381,0.3294,-46.62,-29.4,28.84,7,8
-0.9101,0.2079,0.2655,-52.29,-50.61,43.05,7,6
-0.6168,-0.7598,1.3937,-65.73,-48.86,22.61,5,8
-0.5353,0.1479,1.2088,-1.54,52.78,-23.31,11,8
-0.8267,0.0464,0.8213,47.46,77.77,-16.38,6,5
-0.7784,0.0932,0.4953,70.28,54.18,-4.27,6,6
-0.7891,0.1908,0.2674,22.82,28.91,3.36,3,8
-0.7657,0.0454,0.2274,-23.87,-24.22,21.28,2,7
-0.8316,0.162,0.2289,-56.14,-70.14,40.53,3,7
-0.9687,0.3567,0.3035,-94.92,-113.54,46.83,7,8
-0.6895,-0.368,1.2576,-55.16,-137.97,24.08,7,9
-0.0517,-0.1069,1.4977,2.87,-5.39,-33.32,0,0
-0.5592,-0.0151,1.1502,54.32,108.57,-31.92,2,4
-0.9526,0.1972,0.5734,79.45,95.62,-20.3,6,3
-0.7696,0.1679,0.3338,73.78,47.11,-10.57,4,6
-0.7623,0.2206,0.2811,5.04,-1.61,-0.56,7,2
-0.7847,0.1113,0.2621,-35.42,-55.58,18.55,5,12
-1.0033,0.2655,0.2508,-73.01,-104.72,26.25,10,6
-0.4607,0.0024,1.259,-24.43,-124.25,6.86,6,8
0.0888,-0.2186,1.423,21.63,31.99,-34.93,5,7
-0.6832,0.082,0.9321,44.87,98.7,-8.47,6,8
-0.975,0.161,0.5251,39.55,72.73,4.27,0,11
-0.7715,0.2889,0.2699,14.77,19.46,7.49,6,3
-0.7901,0.0727,0.2918,-44.59,-33.46,15.47,5,3
-0.936,0.9331,0.5856,-53.9,-72.45,17.29,1,8
-0.2347,0.3924,1.4059,13.23,-26.67,-24.08,4,6
-0.5031,-0.1444,1.1566,55.58,82.11,-28.63,10,7
-0.9135,0.1054,0.6666,54.53,91.28,-13.65,8,6
-0.8696,-0.0268,0.3616,48.09,41.86,-10.08,7,5
-0.7564,0.1986,0.225,16.17,2.87,-2.8,3,7
-0.7564,0.0771,0.2489,-10.5,-44.1,14.42,8,9
-0.8896,0.265,0.2552,-50.4,-86.87,26.25,6,7
-0.9404,-0.4338,0.913,-52.15,-128.8,19.95,0,4
-0.2948,-0.0454,1.6612,-9.8,-2.03,-24.29,6,4
-0.547,-0.0727,1.1522,41.09,121.45,-11.06,5,0
-0.896,0.1854,0.6461,48.51,114.52,3.36,9,0
-0.7588,0.1615,0.3167,53.2,64.12,13.37,3,4
-0.7325,0.3109,0.1703,-13.23,13.93,11.83,7,9
-0.6378,0.0229,0.1806,-48.37,-41.09,24.15,6,6
-0.8398,0.2367,0.1283,-89.74,-84.35,41.51,9,12
-1.8051,0.1547,1.1429,-220.22,-126.42,51.87,10,8
-0.1815,0.8467,1.504,-61.81,-64.4,51.87,6,14
-0.3904,-0.0483,1.3732,-49.77,91.35,33.95,8,5
-0.8882,-0.0439,0.8008,10.99,124.67,49.28,3,3
-1.0136,-0.4197,0.405,4.62,57.47,66.43,3,4
-0.5919,0.3665,0.2567,-24.15,-7.56,43.89,1,8
-0.6895,0.0795,0.244,-19.53,-70,-40.81,5,8
-0.8764,1.526,0.1601,-72.8,-58.87,33.67,4,5
-0.144,1.1248,1.5104,159.81,-46.34,-73.01,8,3
-0.5095,0.7022,1.0995,225.75,34.65,-136.78,0,8
-0.9736,0.1645,0.508,284.55,9.31,-131.67,7,3
-0.6822,0.3396,0.3221,207.97,-24.78,-131.46,4,10
-0.6817,0.2435,0.3684,137.27,-54.11,-102.34,12,4
-0.7452,0.1732,0.4177,42.56,-75.74,-76.93,10,8
-0.7203,0.7096,0.5832,-105,-64.82,-54.95,3,8
-0.7554,-1.9769,0.9101,11.2,-70,34.16,6,7
-0.651,-1.1546,1.2751,-149.45,52.43,117.53,3,5
-0.7969,-0.0981,0.9492,-173.53,111.02,157.64,3,6
-0.7383,0.0029,0.6959,-190.05,94.29,146.79,7,4
-0.5627,0.0068,0.5788,-176.4,62.44,154.98,1,12
-0.6427,0.2791,0.5295,-163.31,41.65,162.26,8,6
-0.7442,0.2879,0.4963,-152.81,11.97,143.85,10,4
-0.8159,0.3626,0.4543,-75.74,-30.17,118.93,9,10
-0.6076,1.0409,0.6212,-41.93,-58.45,39.2,3,3
-0.6739,0.5309,1.1014,-34.44,-43.19,-84.56,10,7
-0.4729,0.3079,1.1575,246.68,-16.66,-189.98,10,12
-0.7549,0.7564,0.774,260.19,6.09,-232.61,3,5
-0.7525,0.2416,0.6237,270.69,-2.59,-223.86,3,5
-0.8125,0.0595,0.5134,247.03,-21.63,-173.74,3,6
-0.5319,0.1157,0.4636,183.26,-32.97,-54.67,6,8
-0.6876,0.2196,0.5197,76.37,-66.92,4.83,9,8
-0.8067,-0.5007,0.6027,-89.11,-98.63,-46.55,10,0
-1.0053,0.1889,0.7676,-122.01,-121.52,-3.08,8,5
-0.3811,-0.1581,1.462,-102.9,-62.79,87.43,6,8
-0.2484,-0.0034,1.3161,-136.99,79.17,134.19,11,9
-0.6969,-0.3816,0.9736,-112.35,127.05,154.42,6,4
-0.7784,0.083,0.7608,-148.96,113.12,149.66,0,8
-0.6446,0.039,0.5929,-83.79,75.95,172.83,6,7
-0.6105,0.49,0.4285,-140,51.73,149.1,6,7
-0.6754,0.2694,0.4275,-164.29,2.59,110.04,9,4
-0.7891,0.5275,0.4304,-106.68,-52.85,97.37,6,8
-0.547,0.8916,0.7086,-92.33,-77.77,32.76,4,9
-0.1972,0.1903,1.5201,64.4,-38.15,-125.02,12,7
-0.4548,0.3889,1.0609,173.32,29.4,-179.97,2,7
-0.8125,0.4538,0.7105,196.63,31.85,-190.19,0,8
-0.7686,0.2557,0.547,208.81,7.14,-186.27,5,2
-0.7828,-0.0927,0.51,203.98,-17.22,-156.66,7,5
-0.6466,0.2528,0.425,153.58,-38.71,-76.65,3,8
-0.5958,0.1859,0.4982,26.46,-61.04,-6.58,3,8
-0.6349,-0.2967,0.6725,-111.86,-60.13,-40.32,6,4
-0.8306,0.9794,1.3527,62.16,-63.91,33.39,8,8
-0.5129,-0.3309,1.2371,-122.43,36.54,123.76,3,2
-0.8203,-0.1932,0.9867,-145.53,82.74,155.26,7,5
-0.8257,-0.0571,0.771,-101.85,67.83,174.09,5,3
-0.6212,0.1986,0.5563,-79.45,40.88,152.6,6,7
-0.7813,-0.1166,0.5246,-109.41,-14.35,-32.48,8,8
-0.5461,-0.2298,0.5187,-16.59,-50.68,-164.92,6,13
-0.5793,1.2629,0.5763,98.77,-93.17,-79.66,7,6
-0.2484,2.9226,0.7847,54.18,-34.44,79.38,12,7
-0.5998,1.1409,1.321,68.74,32.97,-35.49,6,7
-0.8223,0.6051,0.8764,62.37,78.05,-87.08,4,0
-0.8921,0.1674,0.387,99.68,47.46,-107.52,7,2
-0.8862,0.2303,0.387,162.89,1.19,-87.57,8,8
-0.5187,0.2908,0.3699,132.44,-44.03,-2.52,4,3
-0.3665,0.263,0.3728,102.62,-38.85,85.68,6,5
-1.6182,1.9447,1.1707,-139.37,-113.75,9.24,8,8
-2.6235,-3.1081,2.0193,-223.23,-164.85,-11.76,7,2
-0.673,-0.5905,1.2532,-160.3,59.15,63.49,7,1
-0.8242,-0.467,0.9692,-40.46,121.03,114.38,3,6
-0.6071,0.0268,0.6295,-2.17,85.75,140.28,8,8
-0.6041,0.4695,0.3909,-63.84,65.59,128.73,6,4
-0.6573,0.2474,0.3118,-149.45,14.35,53.48,4,5
-0.5705,-0.2406,0.3924,-93.59,-32.2,40.18,6,5
-0.7437,1.8549,0.5724,-21.42,-21.63,99.4,8,5
-0.4412,0.0566,1.485,13.93,3.64,-52.57,8,8
-0.8037,0.3289,0.8184,201.88,16.45,-102.48,5,8
-0.895,0.1684,0.4202,269.15,-22.96,-104.3,7,6
-0.6037,1.0282,0.1625,194.25,-53.48,-72.24,12,8
-0.4836,0.3523,0.3235,6.58,-74.34,2.94,5,8
-0.0786,-0.1352,0.2908,66.22,-28,45.29,3,7
-0.5017,-1.0472,0.1708,-351.82,-104.58,-114.24,0,6
-0.6393,-1.0995,1.2483,-214.27,-50.68,-19.32,8,0
-0.2489,0.4763,1.2991,-39.27,49.7,89.39,5,4
-0.853,-0.5461,1.0375,-72.52,110.25,137.27,4,7
-0.6637,0.0956,0.7237,37.66,82.25,158.2,0,6
-0.734,0.7427,0.3475,-60.13,65.45,88.06,2,5
-0.7593,-0.3182,0.3279,-138.81,-15.33,-77.14,3,8
-0.7974,0.995,0.5607,-45.78,-68.81,-82.6,10,10
-0.6876,1.9505,0.7047,-80.71,-31.64,62.86,9,6
-0.4597,-0.9145,1.2898,107.59,-34.93,-15.96,4,4
-0.6534,-0.1376,1.0707,66.85,45.22,-72.87,8,2
-0.9008,0.1976,0.693,176.82,27.02,-95.69,2,3
-0.8154,0.3167,0.3162,234.78,-15.4,-110.32,0,8
-0.711,0.5607,0.1283,188.44,-54.18,-77,1,8
-0.326,0.3743,0.2054,78.54,-57.33,8.33,8,4
-0.3509,-0.4172,0.4753,-208.53,-60.9,-39.41,10,8
-1.85,-2.6616,1.6309,-177.87,-65.87,1.75,3,8
-0.6666,-0.7105,1.1297,-158.06,93.1,100.52,11,9
-0.8789,-0.0737,0.9472,-59.57,114.59,129.57,0,3
-0.6173,0.4046,0.5612,-33.95,86.66,128.59,5,8
-0.6832,0.5012,0.2689,-102.97,56.7,89.53,6,12
-0.7476,0.2747,0.2352,-119.63,-10.57,14.77,3,8
-0.61,0.5339,0.347,-129.15,-65.59,-4.55,4,1
-1.0736,0.9955,0.6061,-49.63,-81.97,16.66,8,6
-0.3089,0.2406,1.4269,73.92,-58.8,-117.46,7,6
-0.5783,0.5065,0.9916,194.11,10.57,-194.74,0,7
-0.7486,0.2401,0.7642,193.27,27.93,-182.28,6,6
-0.8018,-0.0425,0.5876,200.76,1.89,-114.31,9,7
-0.6266,0.1405,0.3172,172.34,-38.22,-10.85,2,7
-0.5734,0.6993,0.2996,34.3,-40.39,73.43,8,11
-0.5832,-0.1108,0.5793,-192.29,-22.82,15.47,8,8
-1.3093,-2.4815,1.2605,-34.16,-70.21,65.66,3,4
-0.6159,-0.3797,1.1439,-198.24,61.81,123.27,7,5
-0.6188,0.0634,0.9648,-103.53,96.11,145.95,5,7
-0.8306,-0.2957,0.8125,-58.17,74.06,157.64,0,9
-0.7666,0.3231,0.3816,-40.81,35.98,76.23,3,4
-0.7749,-0.3245,0.3684,-88.83,-50.05,-138.11,4,8
-0.4621,-0.1015,0.1376,50.96,-44.31,-203.56,3,9
-0.5026,1.2625,0.6002,159.74,-58.8,12.32,12,8
-0.7642,-0.6759,1.2132,-95.41,-33.39,3.15,3,4
-0.6446,-0.4211,0.9077,27.09,48.16,-50.33,5,4
-0.8921,0.1991,0.6842,64.96,47.81,-95.55,4,1
-0.8769,0.122,0.4368,132.23,16.8,-96.53,6,8
-0.7037,0.5031,0.2279,162.75,-23.73,-36.12,5,3
-0.6852,0.5685,0.4065,35.7,-43.82,10.57,7,5
-0.4856,0.1035,0.7178,-75.81,-50.75,-31.85,6,8
0.0205,-1.7983,0.8233,144.83,-69.44,-0.98,6,9
-0.3709,0.3904,1.2483,-76.51,55.02,103.74,4,8
-0.8784,-0.4529,0.8867,-129.71,104.51,144.83,8,5
-0.9306,-0.0337,0.7183,-133.56,74.2,133.84,0,1
-0.8296,0.2216,0.4324,-80.22,38.08,64.05,2,4
-0.7408,-0.1893,0.4934,-62.65,-24.36,-91,5,16
-0.1615,-0.4299,0.1859,115.29,-62.44,-48.44,0,9
-0.3553,1.6128,0.9862,-27.79,-33.18,57.96,5,8
-0.4514,0.9994,1.2849,-30.31,6.65,-21.56,7,6
-0.8345,0.3489,0.8999,39.9,54.39,-58.17,2,4
-0.8481,0.2972,0.5719,84.28,31.22,-71.89,5,9
-0.8189,-0.0791,0.3274,148.19,-27.72,-61.46,6,6
-0.6705,0.5383,0.2381,70.28,-73.71,-1.4,2,7
-0.1318,-0.0512,0.1928,63.98,-30.17,25.69,3,12
-0.2664,-1.0472,0.7701,-136.22,-88.41,-102.2,0,3
-0.6939,1.4474,1.5675,183.4,-74.2,13.72,5,0
-0.3006,1.3064,1.2995,-120.61,76.86,86.03,5,7
-0.8642,-0.0054,0.8584,-123.83,90.37,113.82,7,4
-0.8164,0.0991,0.6237,-129.92,76.86,110.25,0,6
-0.7398,0.0566,0.4177,-95.55,24.43,58.94,9,7
-0.8452,0.0454,0.3733,-54.46,-24.99,-52.85,5,10
-0.7222,1.0082,0.4963,54.53,-30.87,21.49,8,0
-1.0526,0.1391,0.9799,69.72,-43.05,-10.43,8,5
-0.6456,0.6046,1.0146,89.32,14.98,-71.05,9,7
-0.8164,0.2377,0.731,109.41,25.97,-96.32,6,12
-0.8062,0.1898,0.547,121.94,-5.46,-95.06,5,3
-0.7149,0.428,0.1737,161.07,-56.21,-21.07,0,7
0.1366,0.0249,0.1244,23.8,-45.08,34.02,8,6
-1.1556,-1.465,1.6621,-440.79,-97.58,-99.75,7,8
0.5778,2.2263,1.5235,-66.71,30.45,50.54,3,0
-0.5588,-0.4704,1.0311,-129.64,88.83,111.44,7,7
-0.8477,-0.12,0.7008,-109.48,90.79,116.34,5,6
-0.7818,-0.1191,0.5597,-125.65,51.45,110.18,0,4
-0.7096,-0.103,0.3577,-85.82,1.75,-18.62,12,5
-0.6002,-0.2611,0.366,49.49,-62.79,-62.65,6,6
-0.7042,1.3547,0.3748,105.42,-33.11,10.29,5,0
-0.7574,0.0654,0.9252,49.77,-31.5,-15.54,7,10
-0.6715,0.4002,1.0111,85.68,26.74,-75.74,8,3
-0.8691,0.2137,0.6622,117.74,36.96,-109.69,8,6
-0.8764,0.2855,0.5002,145.11,-2.17,-106.61,2,3
-0.9043,0.3831,0.3518,138.67,-56.84,-19.67,0,7
-0.1147,0.223,0.2416,78.26,-46.2,38.15,7,4
-2.2916,2.3278,1.4586,-44.03,-78.4,-54.67,0,9
-1.5318,-2.987,0.5505,15.4,-174.79,-44.94,9,11
-0.5402,-1.3908,1.0555,-121.59,6.02,46.48,9,5
-0.6334,-0.8799,1.0268,-95.97,89.32,106.96,3,8
-0.8457,-0.0605,0.6178,-124.46,75.46,111.65,0,6
-0.6159,-0.2147,0.4602,-125.02,32.13,84.35,0,6
-0.7696,-0.2933,0.4494,-74.55,-16.73,-42,7,9
-0.5758,-0.143,0.3909,73.01,-47.95,-10.29,2,0
-0.7798,0.6852,1.015,-55.79,-23.52,71.4,8,6
-0.4768,0.2786,1.2498,-31.92,24.43,-19.88,3,3
-0.8428,0.3445,0.8838,47.67,76.02,-53.83,6,3
-0.9209,0.2372,0.5285,100.17,32.06,-69.37,8,0
-1.0765,0.854,0.1962,197.47,-35.42,-30.03,6,7
-0.2308,0.2655,0.2523,56.21,-82.32,-7.91,4,8
-0.143,-0.0229,0.203,126.21,-5.25,21.7,3,8
-1.7885,-1.2683,1.5982,-119.21,-83.65,-105.35,3,13
0.4363,1.9418,1.7929,-125.65,10.71,38.78,3,6
-0.6451,-0.7798,1.015,-203.28,93.94,123.06,3,7
-0.8203,-0.1825,0.672,-93.52,91.07,131.6,3,8
-0.6032,0.0888,0.6007,-96.53,62.93,148.4,5,5
-0.6295,0.2728,0.4075,-130.9,35.91,92.75,5,3
-0.6403,0.1684,0.4368,-110.18,-8.19,14.28,7,0
-0.815,-0.0376,0.8955,-70.56,-32.76,53.97,6,5
-0.672,0.9872,0.9272,16.1,-23.87,-13.86,8,7
-0.7174,0.4338,0.9892,163.66,7.7,-96.6,5,6
-0.7588,0.3026,0.6276,196.56,-13.79,-153.16,8,3
-0.8667,0.1425,0.4656,238.98,-45.99,-142.17,3,0
-0.547,0.5924,0.2689,182,-64.19,-72.73,8,6
-0.5241,0.4407,0.4704,45.08,-67.48,-21.35,0,7
-0.3284,-0.0337,0.8642,-122.78,-54.6,-78.4,6,12
-0.0361,-1.5235,0.8452,205.94,-31.22,16.17,4,3
-0.4104,0.0249,1.2517,-174.51,72.24,140.91,6,9
-0.8408,-0.3436,0.8804,-174.72,97.3,177.73,4,3
-0.8364,0.1166,0.73,-168.77,73.57,161.77,6,4
-0.7662,-0.1776,0.5261,-116.69,29.05,78.19,7,8
-0.6812,-0.2172,0.4778,-88.97,-34.72,-117.18,8,8
-0.3709,0.6037,0.51,55.3,-42.98,-69.93,5,4
-0.8286,3.314,1.0146,40.46,-29.61,99.61,8,10
-0.7935,1.5284,1.1702,102.27,9.1,-6.93,7,5
-0.8599,0.1449,0.856,66.36,51.87,-59.08,3,7
-0.9091,0.2479,0.4714,100.87,0.21,-104.72,3,1
-1.2073,0.2006,0.3665,194.88,-91,-114.17,7,5
-0.3001,0.4856,0.2377,156.87,-96.39,-89.95,0,3
-0.2108,0.1703,0.2991,128.94,-9.59,1.68,12,5
-0.2582,-1.4806,0.936,-457.73,-73.5,-86.1,0,3
-0.5524,2.3907,1.5255,251.3,-83.37,11.2,6,0
-0.4114,1.4689,1.3771,-52.92,89.6,116.55,6,8
-0.9516,-0.1488,0.8633,-140.21,99.75,156.31,5,8
-0.7867,-0.2411,0.6193,-166.04,57.96,108.36,8,1
-0.8843,-0.3626,0.6271,-159.39,-24.64,-64.05,4,5
-0.4831,-0.1757,0.5022,-29.61,-54.25,-171.29,0,5
-0.4592,0.5153,0.5534,88.34,-18.55,-75.6,5,3
-0.5334,1.4713,1.0282,136.08,50.33,97.3,5,9
-0.6949,0.0429,0.9043,-6.37,22.19,-31.15,7,5
-1.1117,0.5344,0.669,74.34,21.14,-81.41,8,5
-0.8111,0.2269,0.4636,44.38,-13.51,-110.32,3,0
-0.5885,0.3026,0.427,169.19,-45.78,20.16,8,5
-0.2601,0.591,0.3543,92.19,-7.21,76.86,6,7
-0.3836,0.022,0.5051,41.09,28.35,127.54,0,1
-0.225,-1.5762,0.6285,-129.78,-52.01,-46.97,8,7
-1.1043,-0.0551,1.3205,391.79,-46.83,-47.39,8,3
-0.3909,0.2679,1.1712,133,63.21,54.81,5,9
-0.7852,-0.1196,0.9189,-121.03,78.75,120.33,8,8
-0.813,-0.059,0.5856,-140.35,43.19,127.96,0,0
-0.8491,-0.3294,0.569,-166.74,-13.86,-5.25,9,8
-0.5578,-0.7027,0.5646,18.13,-53.97,-165.2,3,0
-0.6412,0.5612,0.5661,126.91,-60.06,-151.83,7,8
-0.8696,1.4459,0.5431,203.98,10.22,12.95,4,5
-0.4451,-0.9828,0.7696,-101.15,-10.78,-60.34,4,8
-1.0165,1.1361,0.7735,75.88,21.63,-137.9,8,8
-0.6798,0.0464,0.529,94.01,13.02,-130.83,5,6
-0.6871,0.7056,0.4704,129.08,-3.57,-19.18,8,3
-0.3455,0.2743,0.5339,41.72,17.57,89.74,5,7
-0.4255,-1.098,1.0033,-81.41,-33.25,37.03,0,3
-0.5383,-0.2704,1.442,60.83,-35.42,22.4,8,4
-0.4304,-0.2313,1.1971,-161.35,67.27,136.71,0,8
-0.6734,-0.1396,0.9194,-170.94,81.34,170.03,6,6
-0.7056,-0.0356,0.6051,-181.86,56.14,160.93,9,4
-0.8052,-0.3577,0.6661,-146.58,-11.55,35.98,3,5
-0.4968,-0.3309,0.5915,-34.65,-51.94,-127.61,10,10
-0.6178,0.6427,0.4753,168.77,-32.27,-110.95,0,4
-1.3664,3.1603,0.8013,156.59,32.27,77.7,10,13
-0.895,0.7232,1.0097,64.33,18.13,-49.42,6,10
-0.9701,0.488,0.6168,90.23,38.22,-105,7,6
-0.8003,0.3704,0.467,105.14,0.14,-126.21,8,10
-0.6705,0.405,0.4372,190.61,-44.59,-25.9,12,10
-0.3006,0.4704,0.4099,111.09,-14.21,31.43,5,4
-0.3431,0.1342,0.5807,81.2,24.57,92.26,8,5
-0.185,-1.2434,0.8028,-15.96,-50.82,-5.81,11,8
-0.9618,-2.5644,1.5113,9.45,-54.67,-22.68,7,5
-0.406,0.0581,1.1273,-49.35,31.71,83.44,4,4
-0.7608,-0.4094,0.9384,-128.24,57.82,152.32,5,9
-0.9428,-0.0654,0.7588,-182.35,25.2,105.28,8,7
-0.427,-0.6578,0.6734,-116.97,-13.09,-5.81,6,0
0.019,-1.0892,0.3777,78.54,-3.64,-28,5,5
-0.6422,1.1722,0.8969,95.48,45.5,94.78,8,6
-0.6983,-0.2918,0.6881,-19.53,46.41,26.88,3,8
-0.9745,0.4538,0.7383,-8.05,39.48,-56.28,6,3
-0.914,0.428,0.385,112.56,7.14,-88.97,14,3
-1.0146,0.0278,0.4738,148.68,-71.4,-92.96,8,5
-0.1854,0.3826,0.3226,113.05,-61.11,-22.19,4,4
-0.3509,0.325,0.4738,98.35,3.15,69.72,1,6
-0.4216,-1.5006,0.7003,-172.48,-73.43,-46.9,9,7
-1.0507,1.5958,1.6324,296.8,-60.41,18.62,6,8
-0.2786,1.2659,1.3376,-213.29,103.88,128.94,3,8
-0.7598,-0.2987,0.9052,-163.17,102.2,166.46,12,12
-0.9243,-0.144,0.6364,-159.11,70.28,154.84,7,9
-0.7466,-0.0493,0.547,-137.06,21.21,40.46,0,0
-0.4348,-0.2996,0.5324,-11.2,-40.88,-50.96,7,1
-0.5778,0.4446,0.5305,54.67,-37.59,-64.89,7,9
-0.7203,1.0331,0.6339,108.43,-2.52,21.49,3,4
-0.6544,-0.6037,0.6334,37.45,-19.88,-62.79,4,3
-0.8213,0.4919,0.6173,124.81,-19.88,-140.42,3,7
-0.7954,0.3123,0.5968,164.01,-21,-150.08,8,11
-0.671,0.3553,0.5817,131.46,-25.13,-89.11,12,4
-0.3982,0.2684,0.7481,67.55,-41.16,-41.51,8,5
-0.1459,-0.5134,1.3122,123.97,-49.14,-88.55,5,3
-0.3802,-0.02,1.2376,-1.19,4.2,-24.01,3,5
-0.6847,0.5549,0.9775,-25.97,55.23,39.41,5,4
-0.8545,0.2923,0.5705,-159.04,53.06,167.44,12,12
-0.7881,0.1303,0.5334,-196.21,9.17,203.07,3,6
-0.1713,-0.6822,0.5197,-94.5,18.76,89.74,8,8
0.6564,-0.7915,0.4329,-82.46,-20.23,125.3,8,3
-0.6061,0.0766,1.0268,-141.19,25.34,142.59,3,6
-0.7227,0.1908,0.936,-104.58,59.99,112.35,6,6
-0.8184,0.0644,0.7466,-89.88,36.75,36.82,7,3
-0.9316,-0.3431,0.611,56.35,-35.7,-117.46,6,3
-0.5563,-0.0708,0.4904,71.33,-108.85,-205.45,4,9
-0.163,0.7354,0.3401,69.3,-39.48,-195.51,5,7
-1.5767,0.0112,0.8564,32.34,12.95,-7.35,9,7
-0.7471,-0.0932,0.8706,74.69,8.96,-85.19,8,8
-0.8091,0.6403,0.7803,108.29,25.34,-117.67,7,12
-0.8486,0.5876,0.448,62.09,21.49,-62.16,6,0
-0.8067,0.2508,0.5148,71.82,-7.84,72.31,5,8
-0.3884,0.2181,0.4573,44.52,-6.23,86.59,0,9
-0.3084,0.1357,0.8057,-142.1,-38.85,-1.96,7,6
-1.1673,-3.2032,2.0769,-183.68,-99.61,-63.98,8,5
-0.733,-0.6866,1.4269,-229.39,22.54,19.11,6,0
-0.7647,-0.6168,1.0087,-132.09,81.62,71.68,5,1
-0.8228,-0.0127,0.649,-100.1,60.2,135.1,1,12
-0.8584,0.2767,0.5817,-208.53,9.03,129.08,4,10
-0.2547,-0.7588,0.4802,-166.67,-8.12,45.57,6,3
-2.4122,-1.2498,1.3288,-200.2,-37.94,51.31,9,5
-0.9155,2.5854,0.8677,-107.94,-5.81,111.58,5,7
-0.8628,1.1029,0.9604,32.06,21,33.81,1,9
-0.7901,0.4563,0.8833,25.97,37.38,-50.47,5,6
